Job ID,Agency,Salary,Posting Date,Posting Updated
247406,HRA/DEPT OF SOCIAL SERVICES,46150,2016-10-17,2016-10-17
247079,DEPT OF HEALTH/MENTAL HYGIENE,94346,2016-07-11,2016-12-19
247140,DEPT OF INFO TECH & TELECOMM,115000,2016-07-18,2016-07-18
247155,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-12,2016-07-12
246284,DEPARTMENT OF SANITATION,62398,2016-07-29,2016-07-29
246284,DEPARTMENT OF SANITATION,62398,2016-07-29,2016-07-29
246314,OFF OF PAYROLL ADMINISTRATION,63502,2016-07-11,2016-07-11
246407,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-07-07,2016-07-07
247155,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-12,2016-07-12
247183,DEPT OF HEALTH/MENTAL HYGIENE,36186,2016-07-12,2016-07-12
247183,DEPT OF HEALTH/MENTAL HYGIENE,36186,2016-07-12,2016-07-12
247192,DEPT OF HEALTH/MENTAL HYGIENE,78805,2016-07-12,2016-07-12
249039,DEPT OF HEALTH/MENTAL HYGIENE,59589,2016-07-27,2016-07-27
247192,DEPT OF HEALTH/MENTAL HYGIENE,78805,2016-07-12,2016-07-12
249392,DEPT OF ENVIRONMENT PROTECTION,91484,2016-08-03,2016-08-03
249392,DEPT OF ENVIRONMENT PROTECTION,91484,2016-08-03,2016-08-03
249458,DEPT OF ENVIRONMENT PROTECTION,56987,2016-08-03,2016-08-03
249458,DEPT OF ENVIRONMENT PROTECTION,56987,2016-08-03,2016-08-03
249489,DEPT OF HEALTH/MENTAL HYGIENE,88282,2016-07-28,2016-07-28
248920,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-29
248920,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-29
248921,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-27
249489,DEPT OF HEALTH/MENTAL HYGIENE,88282,2016-07-28,2016-07-28
249490,DEPARTMENT OF FINANCE,74406,2016-08-18,2016-08-18
249490,DEPARTMENT OF FINANCE,74406,2016-08-18,2016-08-18
249532,DEPT OF INFO TECH & TELECOMM,96662,2016-07-29,2016-07-29
249532,DEPT OF INFO TECH & TELECOMM,96662,2016-07-29,2016-07-29
248921,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-27
248922,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-27
248922,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-27
248926,DEPARTMENT OF CORRECTION,82033,2016-07-22,2016-07-27
248256,DEPT OF ENVIRONMENT PROTECTION,21840,2016-07-21,2016-07-21
249545,HRA/DEPT OF SOCIAL SERVICES,74574,2016-07-29,2016-08-22
249545,HRA/DEPT OF SOCIAL SERVICES,74574,2016-07-29,2016-08-22
249549,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-07-28,2016-07-28
249549,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-07-28,2016-07-28
248934,DEPT OF HEALTH/MENTAL HYGIENE,53527,2016-07-25,2016-08-01
248926,DEPARTMENT OF CORRECTION,82033,2016-07-22,2016-07-27
248933,DEPT OF HEALTH/MENTAL HYGIENE,58507,2016-07-25,2016-07-25
248933,DEPT OF HEALTH/MENTAL HYGIENE,58507,2016-07-25,2016-07-25
248934,DEPT OF HEALTH/MENTAL HYGIENE,53527,2016-07-25,2016-08-01
249550,POLICE DEPARTMENT,72016,2016-08-09,2016-08-09
249550,POLICE DEPARTMENT,72016,2016-08-09,2016-08-09
249556,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-28,2016-07-28
249556,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-28,2016-07-28
248959,DEPARTMENT OF TRANSPORTATION,64495,2016-07-27,2016-08-11
248959,DEPARTMENT OF TRANSPORTATION,64495,2016-07-27,2016-08-11
248999,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-07-25,2016-07-25
248110,DEPARTMENT OF TRANSPORTATION,177500,2016-07-19,2016-07-19
248248,DEPT OF INFO TECH & TELECOMM,46667,2016-08-11,2016-08-11
248152,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-07-19,2016-07-19
248152,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-07-19,2016-07-19
248153,DEPT OF HEALTH/MENTAL HYGIENE,84831,2016-07-20,2016-07-25
248153,DEPT OF HEALTH/MENTAL HYGIENE,84831,2016-07-20,2016-07-25
248256,DEPT OF ENVIRONMENT PROTECTION,21840,2016-07-21,2016-07-21
248999,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-07-25,2016-07-25
249003,DEPT OF ENVIRONMENT PROTECTION,34580,2016-07-29,2016-07-29
249003,DEPT OF ENVIRONMENT PROTECTION,34580,2016-07-29,2016-07-29
249023,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-07-25,2016-11-16
249023,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-07-25,2016-11-16
248246,DEPT OF INFO TECH & TELECOMM,54448,2016-08-16,2016-09-07
248246,DEPT OF INFO TECH & TELECOMM,54448,2016-08-16,2016-09-07
248248,DEPT OF INFO TECH & TELECOMM,46667,2016-08-11,2016-08-11
249024,DEPT OF HEALTH/MENTAL HYGIENE,64056,2016-07-26,2016-10-24
249024,DEPT OF HEALTH/MENTAL HYGIENE,64056,2016-07-26,2016-10-24
249026,DEPARTMENT OF SANITATION,88677,2016-09-30,2016-09-30
249026,DEPARTMENT OF SANITATION,88677,2016-09-30,2016-09-30
248271,DEPARTMENT OF BUSINESS SERV.,52011,2016-10-21,2016-10-21
249031,OFF OF PAYROLL ADMINISTRATION,52818,2016-07-26,2016-07-26
249037,DEPT OF HEALTH/MENTAL HYGIENE,107734,2016-07-26,2016-07-26
249037,DEPT OF HEALTH/MENTAL HYGIENE,107734,2016-07-26,2016-07-26
248271,DEPARTMENT OF BUSINESS SERV.,52011,2016-10-21,2016-10-21
248289,DEPARTMENT OF BUSINESS SERV.,65023,2016-10-21,2016-10-21
248289,DEPARTMENT OF BUSINESS SERV.,65023,2016-10-21,2016-10-21
249039,DEPT OF HEALTH/MENTAL HYGIENE,59589,2016-07-27,2016-07-27
249046,DEPARTMENT OF SANITATION,88677,2016-09-21,2016-09-22
249046,DEPARTMENT OF SANITATION,88677,2016-09-21,2016-09-22
249048,DEPARTMENT OF SANITATION,88677,2016-09-21,2016-09-22
249048,DEPARTMENT OF SANITATION,88677,2016-09-21,2016-09-22
249725,DEPT OF DESIGN & CONSTRUCTION,107734,2016-10-21,2016-11-09
249052,DEPARTMENT OF SANITATION,88677,2016-09-27,2016-09-27
249052,DEPARTMENT OF SANITATION,88677,2016-09-27,2016-09-27
248291,DEPT OF ENVIRONMENT PROTECTION,112000,2016-07-26,2016-07-26
248291,DEPT OF ENVIRONMENT PROTECTION,112000,2016-07-26,2016-07-26
248293,DEPARTMENT OF INVESTIGATION,37500,2016-07-20,2016-12-05
248293,DEPARTMENT OF INVESTIGATION,37500,2016-07-20,2016-12-05
248300,DEPT OF CITYWIDE ADMIN SVCS,66259,2016-08-16,2016-12-16
248300,DEPT OF CITYWIDE ADMIN SVCS,66259,2016-08-16,2016-12-16
249054,DEPARTMENT OF SANITATION,99521,2016-10-25,2016-10-25
249054,DEPARTMENT OF SANITATION,99521,2016-10-25,2016-10-25
249063,DEPARTMENT OF SANITATION,112149,2016-09-21,2016-09-21
249063,DEPARTMENT OF SANITATION,112149,2016-09-21,2016-09-21
249071,DEPT OF HEALTH/MENTAL HYGIENE,87342,2016-07-26,2016-07-26
248320,DEPT OF HEALTH/MENTAL HYGIENE,149035,2016-07-20,2016-07-20
248320,DEPT OF HEALTH/MENTAL HYGIENE,149035,2016-07-20,2016-07-20
248442,DEPT OF ENVIRONMENT PROTECTION,95928,2016-08-03,2016-08-03
248442,DEPT OF ENVIRONMENT PROTECTION,95928,2016-08-03,2016-08-03
248562,DEPT OF HEALTH/MENTAL HYGIENE,107293,2016-07-21,2016-07-21
248455,CIVILIAN COMPLAINT REVIEW BD,47898,2016-07-21,2016-07-28
248455,CIVILIAN COMPLAINT REVIEW BD,47898,2016-07-21,2016-07-28
249071,DEPT OF HEALTH/MENTAL HYGIENE,87342,2016-07-26,2016-07-26
249073,DEPARTMENT OF SANITATION,109413,2016-09-21,2016-09-21
249073,DEPARTMENT OF SANITATION,109413,2016-09-21,2016-09-21
249083,DEPT OF HEALTH/MENTAL HYGIENE,59589,2016-09-23,2016-09-23
248464,DEPARTMENT OF BUSINESS SERV.,107734,2016-11-04,2016-11-04
248464,DEPARTMENT OF BUSINESS SERV.,107734,2016-11-04,2016-11-04
249093,DEPARTMENT OF FINANCE,105692,2016-08-31,2016-08-31
249093,DEPARTMENT OF FINANCE,105692,2016-08-31,2016-08-31
249096,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-29,2016-07-29
248562,DEPT OF HEALTH/MENTAL HYGIENE,107293,2016-07-21,2016-07-21
248571,NYC HOUSING AUTHORITY,142500,2016-08-22,2016-08-22
248571,NYC HOUSING AUTHORITY,142500,2016-08-22,2016-08-22
248586,NYC HOUSING AUTHORITY,122500,2016-08-22,2016-08-22
249096,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-29,2016-07-29
249126,DEPT OF ENVIRONMENT PROTECTION,86977,2016-07-29,2016-07-29
249126,DEPT OF ENVIRONMENT PROTECTION,86977,2016-07-29,2016-07-29
248586,NYC HOUSING AUTHORITY,122500,2016-08-22,2016-08-22
248646,ADMIN FOR CHILDREN'S SVCS,107734,2016-09-30,2016-09-30
249251,POLICE DEPARTMENT,46150,2016-08-09,2016-08-09
248646,ADMIN FOR CHILDREN'S SVCS,107734,2016-09-30,2016-09-30
248704,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-23,2016-07-22
249225,NYC HOUSING AUTHORITY,107734,2016-11-03,2016-11-03
249225,NYC HOUSING AUTHORITY,107734,2016-11-03,2016-11-03
249251,POLICE DEPARTMENT,46150,2016-08-09,2016-08-09
249226,DEPARTMENT OF TRANSPORTATION,39429,2016-08-15,2016-08-16
248704,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-07-23,2016-07-22
248736,DEPARTMENT OF SANITATION,112149,2016-11-28,2016-11-28
248736,DEPARTMENT OF SANITATION,112149,2016-11-28,2016-11-28
249226,DEPARTMENT OF TRANSPORTATION,39429,2016-08-15,2016-08-16
249255,POLICE DEPARTMENT,62398,2016-08-09,2016-08-09
249255,POLICE DEPARTMENT,62398,2016-08-09,2016-08-09
249269,HRA/DEPT OF SOCIAL SERVICES,99521,2016-09-01,2016-09-01
248911,DEPT OF HEALTH/MENTAL HYGIENE,64056,2016-07-22,2016-07-22
249390,DEPARTMENT OF SANITATION,112149,2016-09-27,2016-09-27
248911,DEPT OF HEALTH/MENTAL HYGIENE,64056,2016-07-22,2016-07-22
248918,DEPARTMENT OF CORRECTION,120000,2016-07-22,2016-07-27
249269,HRA/DEPT OF SOCIAL SERVICES,99521,2016-09-01,2016-09-01
249284,HRA/DEPT OF SOCIAL SERVICES,107734,2016-09-06,2016-09-06
249284,HRA/DEPT OF SOCIAL SERVICES,107734,2016-09-06,2016-09-06
249390,DEPARTMENT OF SANITATION,112149,2016-09-27,2016-09-27
248919,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-27
248919,DEPARTMENT OF CORRECTION,110000,2016-07-22,2016-07-27
250692,DEPT OF INFO TECH & TELECOMM,87127,2016-08-05,2016-08-05
250696,DEPARTMENT OF TRANSPORTATION,55085,2016-08-11,2016-11-18
250696,DEPARTMENT OF TRANSPORTATION,55085,2016-08-11,2016-11-18
250815,TAX COMMISSION,119385,2016-08-09,2016-08-09
249565,DEPT OF HEALTH/MENTAL HYGIENE,76526,2016-07-28,2016-07-28
249565,DEPT OF HEALTH/MENTAL HYGIENE,76526,2016-07-28,2016-07-28
249577,DEPT OF INFO TECH & TELECOMM,97500,2016-07-29,2016-07-29
249577,DEPT OF INFO TECH & TELECOMM,97500,2016-07-29,2016-07-29
251111,DEPARTMENT OF INVESTIGATION,53082,2016-08-05,2016-12-19
251111,DEPARTMENT OF INVESTIGATION,53082,2016-08-05,2016-12-19
250234,DEPT OF ENVIRONMENT PROTECTION,64288,2016-08-03,2016-11-01
251143,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-08-04,2016-08-04
249672,OFFICE OF THE ACTUARY,99521,2016-08-15,2016-08-15
249672,OFFICE OF THE ACTUARY,99521,2016-08-15,2016-08-15
249725,DEPT OF DESIGN & CONSTRUCTION,107734,2016-10-21,2016-11-09
250692,DEPT OF INFO TECH & TELECOMM,87127,2016-08-05,2016-08-05
251373,DEPT OF ENVIRONMENT PROTECTION,76942,2016-08-08,2016-08-08
251374,CIVILIAN COMPLAINT REVIEW BD,104000,2016-08-05,2016-08-16
251374,CIVILIAN COMPLAINT REVIEW BD,104000,2016-08-05,2016-08-16
251450,HRA/DEPT OF SOCIAL SERVICES,69026,2016-08-08,2016-12-05
249732,DEPT OF ENVIRONMENT PROTECTION,64288,2016-08-01,2016-08-01
249732,DEPT OF ENVIRONMENT PROTECTION,64288,2016-08-01,2016-08-01
249743,POLICE DEPARTMENT,62281,2016-07-29,2016-08-09
249743,POLICE DEPARTMENT,62281,2016-07-29,2016-08-09
251630,DEPT OF ENVIRONMENT PROTECTION,62398,2016-08-11,2016-08-11
249749,DEPT OF DESIGN & CONSTRUCTION,107734,2016-10-21,2016-10-21
251619,FIRE DEPARTMENT,69166,2016-08-24,2016-08-23
251623,DEPT OF ENVIRONMENT PROTECTION,88879,2016-08-11,2016-12-16
251623,DEPT OF ENVIRONMENT PROTECTION,88879,2016-08-11,2016-12-16
251154,DEPT OF DESIGN & CONSTRUCTION,90298,2016-08-09,2016-08-09
249749,DEPT OF DESIGN & CONSTRUCTION,107734,2016-10-21,2016-10-21
249753,ADMIN TRIALS AND HEARINGS,36444,2016-08-03,2016-08-03
249762,DEPT OF HEALTH/MENTAL HYGIENE,73580,2016-08-10,2016-08-10
249762,DEPT OF HEALTH/MENTAL HYGIENE,73580,2016-08-10,2016-08-10
249777,ADMIN FOR CHILDREN'S SVCS,95712,2016-09-30,2016-09-30
249777,ADMIN FOR CHILDREN'S SVCS,95712,2016-09-30,2016-09-30
251630,DEPT OF ENVIRONMENT PROTECTION,62398,2016-08-11,2016-08-11
251636,FIRE DEPARTMENT,100000,2016-10-17,2016-10-17
251636,FIRE DEPARTMENT,100000,2016-10-17,2016-10-17
251643,DEPT OF HEALTH/MENTAL HYGIENE,76419,2016-08-08,2016-08-08
249883,OFFICE OF THE COMPTROLLER,110000,2016-08-01,2016-08-01
249883,OFFICE OF THE COMPTROLLER,110000,2016-08-01,2016-08-01
249893,POLICE DEPARTMENT,80447,2016-08-01,2016-08-09
249893,POLICE DEPARTMENT,80447,2016-08-01,2016-08-09
249911,POLICE DEPARTMENT,74962,2016-08-09,2016-08-09
249911,POLICE DEPARTMENT,74962,2016-08-09,2016-08-09
251643,DEPT OF HEALTH/MENTAL HYGIENE,76419,2016-08-08,2016-08-08
251646,DEPT OF ENVIRONMENT PROTECTION,40415,2016-08-11,2016-08-11
251646,DEPT OF ENVIRONMENT PROTECTION,40415,2016-08-11,2016-08-11
251650,DEPT OF HEALTH/MENTAL HYGIENE,133770,2016-08-08,2016-08-08
249912,DISTRICT ATTORNEY RICHMOND COU,46150,2016-08-04,2016-09-28
249912,DISTRICT ATTORNEY RICHMOND COU,46150,2016-08-04,2016-09-28
249920,DEPT OF HEALTH/MENTAL HYGIENE,97867,2016-08-01,2016-08-01
249920,DEPT OF HEALTH/MENTAL HYGIENE,97867,2016-08-01,2016-08-01
251450,HRA/DEPT OF SOCIAL SERVICES,69026,2016-08-08,2016-12-05
251508,DEPT OF YOUTH & COMM DEV SRVS,79420,2016-08-08,2016-08-08
251508,DEPT OF YOUTH & COMM DEV SRVS,79420,2016-08-08,2016-08-08
251619,FIRE DEPARTMENT,69166,2016-08-24,2016-08-23
249921,DEPT OF HEALTH/MENTAL HYGIENE,65806,2016-08-01,2016-08-01
249921,DEPT OF HEALTH/MENTAL HYGIENE,65806,2016-08-01,2016-08-01
249933,DEPT OF HEALTH/MENTAL HYGIENE,76526,2016-08-01,2016-11-01
249933,DEPT OF HEALTH/MENTAL HYGIENE,76526,2016-08-01,2016-11-01
251143,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-08-04,2016-08-04
251154,DEPT OF DESIGN & CONSTRUCTION,90298,2016-08-09,2016-08-09
249945,DEPT OF HEALTH/MENTAL HYGIENE,53527,2016-08-01,2016-08-01
249945,DEPT OF HEALTH/MENTAL HYGIENE,53527,2016-08-01,2016-08-01
249948,DEPT OF HEALTH/MENTAL HYGIENE,64610,2016-08-01,2016-08-01
251236,DEPT OF HEALTH/MENTAL HYGIENE,62398,2016-08-05,2016-08-05
251236,DEPT OF HEALTH/MENTAL HYGIENE,62398,2016-08-05,2016-08-05
251253,ADMIN FOR CHILDREN'S SVCS,66526,2016-09-30,2016-09-30
249948,DEPT OF HEALTH/MENTAL HYGIENE,64610,2016-08-01,2016-08-01
250201,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-08-03,2016-08-03
250201,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-08-03,2016-08-03
251253,ADMIN FOR CHILDREN'S SVCS,66526,2016-09-30,2016-09-30
251310,LAW DEPARTMENT,46837,2016-08-05,2016-08-05
251373,DEPT OF ENVIRONMENT PROTECTION,76942,2016-08-08,2016-08-08
250234,DEPT OF ENVIRONMENT PROTECTION,64288,2016-08-03,2016-11-01
250244,DEPT OF HEALTH/MENTAL HYGIENE,79420,2016-08-02,2016-08-02
250244,DEPT OF HEALTH/MENTAL HYGIENE,79420,2016-08-02,2016-08-02
250815,TAX COMMISSION,119385,2016-08-09,2016-08-09
250858,DEPT. OF HOMELESS SERVICES,62398,2016-08-03,2016-08-03
250858,DEPT. OF HOMELESS SERVICES,62398,2016-08-03,2016-08-03
250860,DEPT. OF HOMELESS SERVICES,62398,2016-08-03,2016-09-01
250860,DEPT. OF HOMELESS SERVICES,62398,2016-08-03,2016-09-01
250298,DEPT OF HEALTH/MENTAL HYGIENE,79420,2016-08-03,2016-08-03
250298,DEPT OF HEALTH/MENTAL HYGIENE,79420,2016-08-03,2016-08-03
250301,DEPT OF CITYWIDE ADMIN SVCS,90412,2016-10-04,2016-11-25
250301,DEPT OF CITYWIDE ADMIN SVCS,90412,2016-10-04,2016-11-25
250306,DEPT OF ENVIRONMENT PROTECTION,90298,2016-08-03,2016-11-29
250306,DEPT OF ENVIRONMENT PROTECTION,90298,2016-08-03,2016-11-29
250903,DEPARTMENT OF CORRECTION,89180,2016-09-01,2016-09-14
250903,DEPARTMENT OF CORRECTION,89180,2016-09-01,2016-09-14
250923,ADMIN FOR CHILDREN'S SVCS,46150,2016-12-13,2016-12-13
250923,ADMIN FOR CHILDREN'S SVCS,46150,2016-12-13,2016-12-13
250307,DEPARTMENT OF BUSINESS SERV.,57824,2016-08-02,2016-08-02
250307,DEPARTMENT OF BUSINESS SERV.,57824,2016-08-02,2016-08-02
250310,DEPARTMENT OF BUSINESS SERV.,57824,2016-08-03,2016-08-03
250310,DEPARTMENT OF BUSINESS SERV.,57824,2016-08-03,2016-08-03
250315,DEPT OF HEALTH/MENTAL HYGIENE,88331,2016-08-02,2016-08-02
250928,DEPT OF INFO TECH & TELECOMM,99692,2016-08-05,2016-08-05
250928,DEPT OF INFO TECH & TELECOMM,99692,2016-08-05,2016-08-05
251082,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-08-04,2016-08-04
250951,FIRE DEPARTMENT,112500,2016-08-25,2016-08-25
250951,FIRE DEPARTMENT,112500,2016-08-25,2016-08-25
250315,DEPT OF HEALTH/MENTAL HYGIENE,88331,2016-08-02,2016-08-02
250318,NYC HOUSING AUTHORITY,71815,2016-11-25,2016-11-25
250318,NYC HOUSING AUTHORITY,71815,2016-11-25,2016-11-25
250320,DEPARTMENT OF TRANSPORTATION,58827,2016-08-03,2016-08-03
251044,DEPT OF ENVIRONMENT PROTECTION,51368,2016-08-08,2016-08-08
251044,DEPT OF ENVIRONMENT PROTECTION,51368,2016-08-08,2016-08-08
251082,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-08-04,2016-08-04
250320,DEPARTMENT OF TRANSPORTATION,58827,2016-08-03,2016-08-03
250368,DEPT OF ENVIRONMENT PROTECTION,76234,2016-08-03,2016-08-08
250368,DEPT OF ENVIRONMENT PROTECTION,76234,2016-08-03,2016-08-08
250435,DEPARTMENT OF TRANSPORTATION,65409,2016-08-04,2016-08-04
251093,DEPT OF DESIGN & CONSTRUCTION,67058,2016-08-29,2016-08-29
251093,DEPT OF DESIGN & CONSTRUCTION,67058,2016-08-29,2016-08-29
250435,DEPARTMENT OF TRANSPORTATION,65409,2016-08-04,2016-08-04
250491,DEPT OF ENVIRONMENT PROTECTION,46471,2016-09-20,2016-09-20
250612,DEPARTMENT OF SANITATION,21840,2016-08-19,2016-08-19
250612,DEPARTMENT OF SANITATION,21840,2016-08-19,2016-08-19
250626,DEPARTMENT FOR THE AGING,62398,2016-08-04,2016-08-04
249559,DEPARTMENT OF FINANCE,73357,2016-11-02,2016-11-02
249559,DEPARTMENT OF FINANCE,73357,2016-11-02,2016-11-02
249560,POLICE DEPARTMENT,56886,2016-07-28,2016-11-04
249560,POLICE DEPARTMENT,56886,2016-07-28,2016-11-04
250626,DEPARTMENT FOR THE AGING,62398,2016-08-04,2016-08-04
250631,DEPARTMENT OF BUSINESS SERV.,51870,2016-08-03,2016-12-06
250631,DEPARTMENT OF BUSINESS SERV.,51870,2016-08-03,2016-12-06
254397,ADMIN TRIALS AND HEARINGS,29120,2016-08-24,2016-08-24
254402,DEPT OF ENVIRONMENT PROTECTION,91484,2016-08-19,2016-08-19
254402,DEPT OF ENVIRONMENT PROTECTION,91484,2016-08-19,2016-08-19
254403,OFF OF PAYROLL ADMINISTRATION,53527,2016-08-17,2016-08-17
254403,OFF OF PAYROLL ADMINISTRATION,53527,2016-08-17,2016-08-17
253199,DEPARTMENT OF TRANSPORTATION,49296,2016-09-16,2016-12-15
253199,DEPARTMENT OF TRANSPORTATION,49296,2016-09-16,2016-12-15
253358,HRA/DEPT OF SOCIAL SERVICES,59985,2016-10-14,2016-12-16
253540,HRA/DEPT OF SOCIAL SERVICES,99521,2016-08-17,2016-08-22
254407,DEPT OF ENVIRONMENT PROTECTION,74962,2016-08-19,2016-08-19
254407,DEPT OF ENVIRONMENT PROTECTION,74962,2016-08-19,2016-08-19
254409,HRA/DEPT OF SOCIAL SERVICES,65830,2016-10-28,2016-10-28
254409,HRA/DEPT OF SOCIAL SERVICES,65830,2016-10-28,2016-10-28
253358,HRA/DEPT OF SOCIAL SERVICES,59985,2016-10-14,2016-12-16
253540,HRA/DEPT OF SOCIAL SERVICES,99521,2016-08-17,2016-08-22
254447,DEPT OF ENVIRONMENT PROTECTION,119385,2016-08-18,2016-08-18
254447,DEPT OF ENVIRONMENT PROTECTION,119385,2016-08-18,2016-08-18
254594,DEPT OF ENVIRONMENT PROTECTION,95928,2016-08-18,2016-08-18
254594,DEPT OF ENVIRONMENT PROTECTION,95928,2016-08-18,2016-08-18
254599,DEPT OF ENVIRONMENT PROTECTION,86977,2016-08-19,2016-08-19
254599,DEPT OF ENVIRONMENT PROTECTION,86977,2016-08-19,2016-08-19
253552,HRA/DEPT OF SOCIAL SERVICES,99521,2016-08-18,2016-08-22
253552,HRA/DEPT OF SOCIAL SERVICES,99521,2016-08-18,2016-08-22
253555,HRA/DEPT OF SOCIAL SERVICES,99521,2016-08-17,2016-12-01
254600,DEPARTMENT OF INVESTIGATION,54382,2016-08-17,2016-11-03
254600,DEPARTMENT OF INVESTIGATION,54382,2016-08-17,2016-11-03
254625,HRA/DEPT OF SOCIAL SERVICES,107734,2016-08-18,2016-08-22
254625,HRA/DEPT OF SOCIAL SERVICES,107734,2016-08-18,2016-08-22
253555,HRA/DEPT OF SOCIAL SERVICES,99521,2016-08-17,2016-12-01
253564,DEPARTMENT OF BUILDINGS,55831,2016-08-12,2016-11-14
253564,DEPARTMENT OF BUILDINGS,55831,2016-08-12,2016-11-14
253698,DEPT OF ENVIRONMENT PROTECTION,120000,2016-08-16,2016-08-16
251650,DEPT OF HEALTH/MENTAL HYGIENE,133770,2016-08-08,2016-08-08
251659,DEPT OF INFO TECH & TELECOMM,105218,2016-10-25,2016-10-25
251659,DEPT OF INFO TECH & TELECOMM,105218,2016-10-25,2016-10-25
251746,FIRE DEPARTMENT,92500,2016-08-16,2016-08-15
251746,FIRE DEPARTMENT,92500,2016-08-16,2016-08-15
253698,DEPT OF ENVIRONMENT PROTECTION,120000,2016-08-16,2016-08-16
253700,DEPT OF ENVIRONMENT PROTECTION,45664,2016-08-16,2016-08-16
253700,DEPT OF ENVIRONMENT PROTECTION,45664,2016-08-16,2016-08-16
253736,DEPT OF ENVIRONMENT PROTECTION,45664,2016-08-16,2016-08-16
253736,DEPT OF ENVIRONMENT PROTECTION,45664,2016-08-16,2016-08-16
251749,DEPARTMENT OF TRANSPORTATION,71815,2016-08-15,2016-08-15
264308,OFFICE OF THE COMPTROLLER,47000,2016-09-22,2016-09-22
251749,DEPARTMENT OF TRANSPORTATION,71815,2016-08-15,2016-08-15
251875,DEPT OF INFO TECH & TELECOMM,96662,2016-08-09,2016-08-09
251875,DEPT OF INFO TECH & TELECOMM,96662,2016-08-09,2016-08-09
253756,DEPT OF ENVIRONMENT PROTECTION,45664,2016-08-16,2016-08-16
253756,DEPT OF ENVIRONMENT PROTECTION,45664,2016-08-16,2016-08-16
253780,DEPT OF INFO TECH & TELECOMM,106578,2016-08-17,2016-08-17
253780,DEPT OF INFO TECH & TELECOMM,106578,2016-08-17,2016-08-17
251876,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-08-10,2016-08-10
251876,DEPT OF HEALTH/MENTAL HYGIENE,76942,2016-08-10,2016-08-10
251920,DEPT OF ENVIRONMENT PROTECTION,43680,2016-08-11,2016-08-11
251920,DEPT OF ENVIRONMENT PROTECTION,43680,2016-08-11,2016-08-11
253794,DEPT OF INFO TECH & TELECOMM,104692,2016-08-19,2016-08-19
253794,DEPT OF INFO TECH & TELECOMM,104692,2016-08-19,2016-08-19
253811,DEPT OF INFO TECH & TELECOMM,95712,2016-08-17,2016-08-17
251999,TAXI & LIMOUSINE COMMISSION,59448,2016-08-09,2016-08-09
251999,TAXI & LIMOUSINE COMMISSION,59448,2016-08-09,2016-08-09
252002,CIVILIAN COMPLAINT REVIEW BD,90000,2016-08-09,2016-08-09
252002,CIVILIAN COMPLAINT REVIEW BD,90000,2016-08-09,2016-08-09
252106,DEPT OF HEALTH/MENTAL HYGIENE,48230,2016-08-10,2016-08-10
252106,DEPT OF HEALTH/MENTAL HYGIENE,48230,2016-08-10,2016-08-10
252119,DEPT OF ENVIRONMENT PROTECTION,64495,2016-08-11,2016-08-11
253811,DEPT OF INFO TECH & TELECOMM,95712,2016-08-17,2016-08-17
253867,DEPT OF HEALTH/MENTAL HYGIENE,99521,2016-08-15,2016-10-31
253867,DEPT OF HEALTH/MENTAL HYGIENE,99521,2016-08-15,2016-10-31
252119,DEPT OF ENVIRONMENT PROTECTION,64495,2016-08-11,2016-08-11
252127,DEPT OF ENVIRONMENT PROTECTION,86977,2016-08-16,2016-08-16
252127,DEPT OF ENVIRONMENT PROTECTION,86977,2016-08-16,2016-08-16
252211,DEPT OF ENVIRONMENT PROTECTION,83187,2016-08-11,2016-08-11
252211,DEPT OF ENVIRONMENT PROTECTION,83187,2016-08-11,2016-08-11
253885,DEPT OF INFO TECH & TELECOMM,99692,2016-08-17,2016-08-17
